top_category,track,family,family_kw,gold,ext,size_mb,parent,filename,relpath,fullpath
创赛PPT【26年整理】,red_rural,redgold_heritage,传统文化,0,.pptx,45.67,【红旅】支部书记年度工作述职汇报PPT,支部书记年度工作述职汇报PPT-蓝色版--gzh：xx的百宝箱.pptx,创赛PPT【26年整理】\传统文化-红旅-科技文化-农业\【红旅】支部书记年度工作述职汇报PPT\支部书记年度工作述职汇报PPT-蓝色版--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\传统文化-红旅-科技文化-农业\【红旅】支部书记年度工作述职汇报PPT\支部书记年度工作述职汇报PPT-蓝色版--gzh：xx的百宝箱.pptx
创赛PPT【26年整理】,red_rural,redgold_heritage,传统文化,0,.pptx,82.9,【红旅】青年红色筑梦之旅赛道·公益组,【红色主题】挑战杯及互联网+通用模板--淘宝店：烦烦优创馆.pptx,创赛PPT【26年整理】\传统文化-红旅-科技文化-农业\【红旅】青年红色筑梦之旅赛道·公益组\【红色主题】挑战杯及互联网+通用模板--淘宝店：烦烦优创馆.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\传统文化-红旅-科技文化-农业\【红旅】青年红色筑梦之旅赛道·公益组\【红色主题】挑战杯及互联网+通用模板--淘宝店：烦烦优创馆.pptx
创赛PPT【26年整理】,general_chuangsai,med_blue_white,养老,0,.pptx,65.77,橙色养老模板,橙色养老模板--淘宝店：烦烦优创馆.pptx,创赛PPT【26年整理】\橙色养老-银发经济\橙色养老模板\橙色养老模板--淘宝店：烦烦优创馆.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\橙色养老-银发经济\橙色养老模板\橙色养老模板--淘宝店：烦烦优创馆.pptx
创赛PPT【26年整理】,general_chuangsai,redgold_heritage,非遗,0,.pptx,79.05,红金-非遗传承,红金非遗模板--淘宝店：烦烦优创馆.pptx,创赛PPT【26年整理】\红金-非遗传承\红金非遗模板--淘宝店：烦烦优创馆.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\红金-非遗传承\红金非遗模板--淘宝店：烦烦优创馆.pptx
创赛PPT【26年整理】,red_rural,green_agri,绿色,0,.pptx,5.25,绿色-乡村振兴电商项目,绿色乡村振兴电商项目报告商业计划书助农直播方案介绍PPT模板--gzh：xx的百宝箱.pptx,创赛PPT【26年整理】\绿色-乡村振兴电商项目\绿色乡村振兴电商项目报告商业计划书助农直播方案介绍PPT模板--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\绿色-乡村振兴电商项目\绿色乡村振兴电商项目报告商业计划书助农直播方案介绍PPT模板--gzh：xx的百宝箱.pptx
创赛PPT【26年整理】,general_chuangsai,redgold_heritage,非遗,0,.pptx,125.53,绿色-非遗竹编模板,绿色-非遗竹编模板--gzh：xx的百宝箱.pptx,创赛PPT【26年整理】\绿色-非遗竹编模板\绿色-非遗竹编模板--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\绿色-非遗竹编模板\绿色-非遗竹编模板--gzh：xx的百宝箱.pptx
创赛PPT【26年整理】,challenge_cup,green_agri,绿色,0,.pptx,31.49,绿色科技-通用模板,【科技绿】挑战杯及互联网加通用模板--gzh：xx的百宝箱.pptx,创赛PPT【26年整理】\绿色科技-通用模板\【科技绿】挑战杯及互联网加通用模板--gzh：xx的百宝箱.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\绿色科技-通用模板\【科技绿】挑战杯及互联网加通用模板--gzh：xx的百宝箱.pptx
创赛PPT【26年整理】,general_chuangsai,blue_tech,蓝色,0,.pptx,48.74,蓝色-芯片科技,芯片科技.pptx,创赛PPT【26年整理】\蓝色-芯片科技\芯片科技.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\蓝色-芯片科技\芯片科技.pptx
创赛PPT【26年整理】,general_chuangsai,green_agri,海洋,0,.pptx,20.38,蓝色科技-智焊博士,智焊博士-浅蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx,创赛PPT【26年整理】\蓝色科技-智焊博士\智焊博士-浅蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\蓝色科技-智焊博士\智焊博士-浅蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx
创赛PPT【26年整理】,general_chuangsai,green_agri,海洋,0,.pptx,19.34,蓝色科技-智焊博士,智焊博士-深蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx,创赛PPT【26年整理】\蓝色科技-智焊博士\智焊博士-深蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\蓝色科技-智焊博士\智焊博士-深蓝色海洋风格PPT@康帅--淘宝店：烦烦优创馆.pptx
创赛PPT【26年整理】,challenge_cup,dark_tech,黑金,0,.pptx,88.66,黑金深蓝-创赛通用模板AI,【深蓝版】编号0012科技风互联网加挑战杯通用PPT模板.pptx,创赛PPT【26年整理】\黑金深蓝-创赛通用模板AI\【深蓝版】编号0012科技风互联网加挑战杯通用PPT模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\黑金深蓝-创赛通用模板AI\【深蓝版】编号0012科技风互联网加挑战杯通用PPT模板.pptx
创赛PPT【26年整理】,challenge_cup,dark_tech,黑金,0,.pptx,88.96,黑金深蓝-创赛通用模板AI,【黑金版】编号0012科技风互联网加挑战杯通用PPT模板.pptx,创赛PPT【26年整理】\黑金深蓝-创赛通用模板AI\【黑金版】编号0012科技风互联网加挑战杯通用PPT模板.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛PPT【26年整理】\黑金深蓝-创赛通用模板AI\【黑金版】编号0012科技风互联网加挑战杯通用PPT模板.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,2.09,3.创赛思维提升-绝密版,创业实践赛中可能需要注意的几个问题公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\创业实践赛中可能需要注意的几个问题公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\创业实践赛中可能需要注意的几个问题公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,1.67,3.创赛思维提升-绝密版,如何撰写创业计划书公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\如何撰写创业计划书公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\如何撰写创业计划书公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,18.48,3.创赛思维提升-绝密版,精益创业思维&大创商业计划书撰写-培训版公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\精益创业思维&大创商业计划书撰写-培训版公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\3.创赛思维提升-绝密版\精益创业思维&大创商业计划书撰写-培训版公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,1.41,8.创赛精选学习类计划书,3D商业计划书-商业策划书-商业模式公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\3D商业计划书-商业策划书-商业模式公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\3D商业计划书-商业策划书-商业模式公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,2.2,8.创赛精选学习类计划书,3W孵化器初创企业商业计划书模板公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\3W孵化器初创企业商业计划书模板公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\3W孵化器初创企业商业计划书模板公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,0.1,8.创赛精选学习类计划书,APP移动应用[社区通]商业计划书公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\APP移动应用[社区通]商业计划书公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\APP移动应用[社区通]商业计划书公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,7.4,8.创赛精选学习类计划书,BP商业计划书范文公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\BP商业计划书范文公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\BP商业计划书范文公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,2.95,8.创赛精选学习类计划书,上海华装联盟商业计划书公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\上海华装联盟商业计划书公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\上海华装联盟商业计划书公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,0.62,8.创赛精选学习类计划书,公司创业融资投资众筹商业计划书1公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\公司创业融资投资众筹商业计划书1公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\公司创业融资投资众筹商业计划书1公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,2.51,8.创赛精选学习类计划书,初创企业商业计划书模板公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\初创企业商业计划书模板公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\初创企业商业计划书模板公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,6.28,8.创赛精选学习类计划书,北京某公司商业计划书(范本)公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\北京某公司商业计划书(范本)公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\北京某公司商业计划书(范本)公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,6.13,8.创赛精选学习类计划书,商业创业计划书-ppt公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业创业计划书-ppt公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业创业计划书-ppt公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,2.35,8.创赛精选学习类计划书,商业计划书.ppt公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书.ppt公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书.ppt公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,4.16,8.创赛精选学习类计划书,商业计划书活动策划书模板公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书活动策划书模板公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书活动策划书模板公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.pptx,0.58,8.创赛精选学习类计划书,商业计划书的撰写公众号【烦烦优创】.pptx,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书的撰写公众号【烦烦优创】.pptx,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\商业计划书的撰写公众号【烦烦优创】.pptx
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,0.51,8.创赛精选学习类计划书,多媒体创意产业园项目商业计划书公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\多媒体创意产业园项目商业计划书公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\多媒体创意产业园项目商业计划书公众号【烦烦优创】.ppt
创赛作品合集赠送【PPT不是这个文件】,challenge_cup,blue_tech,互联网,0,.ppt,0.37,8.创赛精选学习类计划书,如何做创业计划书公众号【烦烦优创】.ppt,创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\如何做创业计划书公众号【烦烦优创】.ppt,W:\ppt\挑战杯 互联网+三创赛 创青春 国赛金奖级PPT 模板\创赛作品合集赠送【PPT不是这个文件】\互联网加 挑战杯 大创等合集\创新创业\8.创赛精选学习类计划书\如何做创业计划书公众号【烦烦优创】.ppt
